   9.8221699152625668e+00   2.1813769620030579e+00  -1.5155441239455151e-04  -1.4862692277207072e-05  -1.8589763236104862e-05   1.4848520042356889e-04
   9.7931810399917101e+00   2.2181180191393084e+00  -1.5106628620014135e-04  -2.4096625037754665e-05  -2.7494451464313509e-05   1.4783888945802304e-04
   9.7638737813822853e+00   2.2546014814157114e+00  -1.5003872863950031e-04  -3.3310195973115812e-05  -3.6364258132875853e-05   1.4666655075275768e-04
   9.7342548977651724e+00   2.2908284463696913e+00  -1.4847292367289723e-04  -4.2473441563860418e-05  -4.5168233206879519e-05   1.4497011192208614e-04
   9.7043306954275188e+00   2.3268002841407811e+00  -1.4637186606598446e-04  -5.1556056759955262e-05  -5.3875845368910563e-05   1.4275377339675264e-04
   9.6741072467022704e+00   2.3625185531828916e+00  -1.4374048782692382e-04  -6.0527591989766098e-05  -6.2457276383437365e-05   1.4002388134217166e-04
   9.6435905407359996e+00   2.3979848793611760e+00  -1.4058570419531776e-04  -6.9357867809507313e-05  -7.0883620489768377e-05   1.3678847834600912e-04
   9.6127865265425818e+00   2.4332007837496423e+00  -1.3691637516021466e-04  -7.8017342553388048e-05  -7.9126970780771851e-05   1.3305685172792196e-04
   9.5817011065832300e+00   2.4681674958906070e+00  -1.3274315839893576e-04  -8.6477248164825351e-05  -8.7160347047109352e-05   1.2883935942995621e-04
   9.5503401508585419e+00   2.5028858489824861e+00  -1.2807823919770185e-04  -9.4709506474669120e-05  -9.4957423454866921e-05   1.2414757971340647e-04
   9.5187095270882889e+00   2.5373563500215219e+00  -1.2293498927305578e-04  -1.0268659053667043e-04  -1.0249210383772155e-04   1.1899459757591271e-04
   9.4868150692057540e+00   2.5715794275514843e+00  -1.1732769279095435e-04  -1.1038149893183823e-04  -1.0973814025345258e-04   1.1339518159198310e-04
   9.4546624225006539e+00   2.6055557381101995e+00  -1.1127150250312967e-04  -1.1776789037401070e-04  -1.1666907835557376e-04   1.0736573745637429e-04
   9.4222568107868909e+00   2.6392863551621009e+00  -1.0478269436215737e-04  -1.2482029674545819e-04  -1.2325871840788882e-04   1.0092411420795501e-04
   9.3896028751006799e+00   2.6727727261540601e+00  -9.7879107960087121e-05  -1.3151429547512383e-04  -1.2948199879539608e-04   9.4089426065110290e-05
   9.3567047278899267e+00   2.7060164274493466e+00  -9.0580512324941656e-05  -1.3782658587252686e-04  -1.3531590212103627e-04   8.6881985568353515e-05
   9.3235662326588589e+00   2.7390188695173312e+00  -8.2908644801044467e-05  -1.4373500489326830e-04  -1.4073988775220960e-04   7.9323307654187647e-05
   9.2901913528159454e+00   2.7717811177614280e+00  -7.4886854787569652e-05  -1.4921855458853621e-04  -1.4573559164069523e-04   7.1436073051060032e-05
   9.2565843504198071e+00   2.8043038961182303e+00  -6.6539529696903386e-05  -1.5425747460281921e-04  -1.5028598125018029e-04   6.3243992897087849e-05
   9.2227497143123660e+00   2.8365877146222513e+00  -5.7891612951141143e-05  -1.5883332670915210e-04  -1.5437450493685967e-04   5.4771636470197938e-05
   9.1886918852746504e+00   2.8686330053447020e+00  -4.8968447006775632e-05  -1.6292903050064240e-04  -1.5798476645534614e-04   4.6044352274605802e-05
   9.1544149768398757e+00   2.9004401935550179e+00  -3.9795946993641247e-05  -1.6652882584370122e-04  -1.6110088281445946e-04   3.7088358031833545e-05
   9.1199226656052588e+00   2.9320097166552963e+00  -3.0400901633893554e-05  -1.6961820654691479e-04  -1.6370822252530554e-04   2.7930933037411132e-05
   9.0852182751899004e+00   2.9633420466582745e+00  -2.0811155389130580e-05  -1.7218391076347241e-04  -1.6579401427813632e-04   1.8600529172625042e-05
   9.0503049342806481e+00   2.9944377368837540e+00  -1.1055559221890749e-05  -1.7421402917668858e-04  -1.6734750290285037e-04   9.1266264899301343e-06
   9.0151856676385229e+00   3.0252974450779853e+00  -1.1637637234479057e-06  -1.7569821404810323e-04  -1.6835973031856911e-04  -4.6069175970561397e-07
   8.9798633818979585e+00   3.0559218635906973e+00   8.8339835833651846e-06  -1.7662789447764462e-04  -1.6882329178213458e-04  -1.0131270441081655e-05
   8.9443408277557612e+00   3.0863115486601105e+00   1.8906936544048115e-05  -1.7699638188433984e-04  -1.6873234746916739e-04  -1.9855232575134311e-05
   8.9086206406074542e+00   3.1164667377174196e+00   2.9023876807340231e-05  -1.7679880583994245e-04  -1.6808285112738754e-04  -2.9602928088305832e-05
   8.8727054657447653e+00   3.1463872841197795e+00   3.9153176055094652e-05  -1.7603192281672280e-04  -1.6687270195152407e-04  -3.9344495610836823e-05
